1.285	200	18	1.243	481	599	173	1.815	1.582	26	42	1
1.262	200	19	1.258	425	597	174	1.835	1.484	30	34	1
1.225	200	18	1.227	330	643	165	1.774	1.321	32	31	1
1.162	200	16	1.188	303	676	136	1.681	1.125	30	30	1
1.103	200	12	1.044	283	757	125	1.523	967	31	29	1
1.120	200	12	1.045	264	752	122	1.563	975	32	27	2
1.169	200	16	1.163	280	708	124	1.639	1.025	34	23	1
1.386	200	29	1.522	505	560	184	1.990	1.469	34	23	2
1.426	200	31	1.577	566	521	200	2.080	1.648	31	29	0
1.476	200	35	1.663	681	473	225	2.167	1.785	28	32	1
1.167	200	20	1.282	448	633	168	1.685	1.371	27	32	1
1.032	200	12	1.039	231	761	118	1.455	1.071	25	34	2
1.034	200	10	972	230	747	115	1.437	1.118	24	38	2
986	200	8	885	146	835	94	1.407	931	23	43	1
908	200	4	732	77	966	62	1.311	722	24	45	1
891	200	4	714	82	957	68	1.295	773	22	48	1
843	200	3	656	55	1.042	50	1.271	665	22	50	1
822	200	2	612	200	1.094	200	1.254	594	22	51	1
814	200	2	589	42	1.119	36	1.246	565	21	56	0
869	200	3	673	102	1.033	53	1.307	688	19	63	1
1.013	200	8	905	231	804	79	1.499	974	18	66	1
1.515	200	31	1.584	699	496	133	2.288	1.591	18	66	0
1.587	200	41	1.795	738	425	148	2.531	1.820	20	61	1
1.490	200	27	1.487	665	508	161	2.115	1.807	23	51	2
1.435	200	24	1.408	598	537	191	1.991	1.704	26	44	1
1.246	200	17	1.209	340	632	158	1.792	1.270	29	39	1
1.266	200	18	1.231	374	615	157	1.768	1.265	30	35	1
1.277	200	19	1.277	401	586	188	1.846	1.226	29	36	1
1.142	200	13	1.073	275	671	143	1.635	987	29	38	2
1.207	200	15	1.136	278	645	152	1.696	1.024	31	35	1
1.252	200	18	1.233	342	618	168	1.759	1.127	32	31	1
1.399	200	27	1.468	479	531	205	2.072	1.442	31	31	2
1.464	200	30	1.559	553	485	204	2.158	1.639	29	37	0
1.422	200	29	1.520	531	494	210	2.087	1.624	27	42	2
1.308	200	20	1.297	428	567	173	1.899	1.454	25	49	1
1.137	200	12	1.047	229	680	123	1.620	1.138	24	54	2
1.040	200	8	903	145	782	92	1.494	951	23	56	2
1.018	200	8	885	112	809	77	1.491	864	22	58	1
962	200	6	808	99	866	74	1.430	868	23	56	1
930	200	5	768	98	916	74	1.409	825	21	61	1
812	200	2	613	54	1.133	47	1.302	626	23	54	1
826	200	2	612	200	1.111	200	1.304	605	20	65	1
878	200	4	702	59	949	44	1.373	822	18	71	1
922	200	5	764	162	892	69	1.415	905	18	73	1
1.047	200	10	965	268	737	79	1.606	1.075	18	71	2
1.376	200	26	1.452	531	521	108	2.123	1.541	19	69	1
1.514	200	34	1.648	517	457	119	2.400	1.749	20	63	0
1.494	200	29	1.528	701	479	165	2.201	1.798	24	52	0
1.316	200	20	1.298	510	562	172	1.888	1.584	27	43	1
1.269	200	18	1.247	415	597	180	1.813	1.441	29	37	1
1.152	200	13	1.099	243	674	130	1.631	1.093	31	32	1
1.138	200	14	1.117	267	657	120	1.646	1.019	28	37	1
1.132	200	12	1.052	233	680	117	1.609	944	29	37	2
1.186	200	15	1.159	295	640	141	1.701	1.046	30	33	1
1.228	200	16	1.184	309	657	151	1.724	1.089	33	28	1
1.424	200	27	1.486	506	523	218	2.084	1.537	32	29	2
1.427	200	26	1.458	479	507	213	2.049	1.566	29	39	2
1.387	200	27	1.473	460	508	194	2.065	1.510	27	43	2
1.284	200	18	1.249	363	582	167	1.842	1.300	25	54	1
1.110	200	12	1.045	213	688	115	1.638	1.058	23	60	2
1.110	200	12	1.032	183	702	98	1.650	1.002	23	63	2
1.077	200	10	964	163	749	93	1.571	923	23	62	2
1.037	200	8	898	152	793	87	1.539	836	22	65	2
1.002	200	7	854	104	818	71	1.513	779	21	69	1
865	200	4	694	61	989	49	1.385	678	22	63	1
824	200	2	615	200	1.131	200	1.336	601	22	60	1
824	200	2	602	54	1.138	44	1.337	593	21	64	2
847	200	3	620	84	1.085	58	1.339	670	23	58	1
961	200	6	828	132	892	66	1.491	837	21	63	1
1.336	200	22	1.340	422	540	112	2.049	1.400	21	64	1
1.251	200	19	1.264	282	582	104	1.897	1.393	24	54	1
1.290	200	18	1.244	293	604	103	1.853	1.415	25	51	1
1.215	200	15	1.141	334	631	118	1.766	1.285	26	48	2
1.248	200	16	1.177	324	608	129	1.784	1.230	26	47	1
1.233	200	16	1.184	294	610	127	1.775	1.147	29	40	1
1.229	200	17	1.217	273	599	130	1.795	1.107	29	40	1
1.206	200	16	1.175	275	618	130	1.746	1.068	30	38	1
1.215	200	15	1.150	282	608	118	1.733	1.115	30	37	1
1.330	200	19	1.264	323	586	146	1.860	1.362	32	35	1
1.446	200	25	1.434	442	522	190	2.075	1.619	32	35	2
1.446	200	26	1.458	431	501	189	2.059	1.572	29	41	2
1.421	200	26	1.444	402	510	173	2.056	1.446	27	46	2
1.247	200	17	1.206	313	600	148	1.785	1.233	26	49	1
1.168	200	13	1.070	228	667	116	1.646	1.102	25	51	2
1.111	200	10	991	218	721	109	1.559	1.028	24	51	2
1.071	200	9	934	179	763	94	1.504	942	23	54	2
969	200	7	835	97	859	64	1.437	773	23	54	1
942	200	5	780	83	915	59	1.419	737	22	58	1
923	200	5	744	80	908	64	1.394	815	22	56	1
813	200	2	581	200	1.176	200	1.320	627	23	54	0
851	200	3	618	66	1.099	52	1.351	642	21	60	0
868	200	3	639	109	1.093	55	1.367	610	20	63	1
1.062	200	8	915	232	792	83	1.579	929	21	62	1
1.418	200	21	1.328	535	546	114	2.017	1.427	21	62	1
1.600	200	34	1.641	684	440	137	2.430	1.776	22	60	0
1.583	200	29	1.538	803	461	160	2.214	1.788	23	56	0
1.338	200	20	1.305	539	543	138	1.929	1.521	25	50	1
1.285	200	18	1.252	364	581	134	1.866	1.293	27	44	1
1.376	200	22	1.359	422	530	143	1.998	1.435	26	46	1
1.467	200	27	1.477	483	491	153	2.114	1.592	25	49	2
1.442	200	24	1.403	496	518	145	2.026	1.551	26	48	1
1.358	200	19	1.277	403	563	123	1.892	1.429	26	48	1
1.222	200	15	1.133	282	624	96	1.698	1.195	25	49	1
1.134	200	11	1.017	268	724	107	1.632	981	18	75	2
1.120	200	10	993	306	725	119	1.565	962	16	74	1
1.103	200	11	997	293	736	109	1.552	914	16	76	1
985	200	6	805	240	895	107	1.390	785	15	77	2
795	200	2	596	93	1.227	57	1.188	482	14	75	1
787	200	2	584	99	1.317	60	1.129	446	15	61	1
839	200	4	701	55	1.128	22	1.156	553	16	51	1
835	200	4	705	19	1.117	2	1.161	592	16	50	1
837	200	4	693	26	1.096	7	1.178	584	15	54	1
761	200	2	563	26	1.316	8	1.106	451	15	54	1
718	200	1	499	200	1.495	200	1.059	382	15	52	0
724	200	1	495	42	1.531	27	1.071	391	15	53	0
718	200	1	486	32	1.531	14	1.072	398	15	54	0
744	200	1	525	25	1.434	3	1.097	430	16	53	0
782	200	2	591	28	1.287	9	1.130	461	15	53	1
798	200	3	619	41	1.204	14	1.138	500	16	51	1
867	200	5	744	130	1.067	52	1.207	594	17	48	1
862	200	4	729	173	1.103	64	1.171	603	18	42	1
915	200	7	834	168	1.006	66	1.243	686	19	37	2
857	200	6	813	51	1.040	14	1.183	622	19	35	1
837	200	6	812	31	1.065	9	1.171	624	20	31	1
805	200	5	740	41	1.161	12	1.117	565	20	31	1
781	200	4	705	41	1.203	14	1.068	514	20	29	1
815	200	5	743	54	1.183	21	1.095	536	22	25	1
877	200	7	844	112	1.048	43	1.193	669	21	28	1
926	200	9	935	178	931	62	1.262	786	20	30	2
987	200	10	971	218	876	68	1.312	891	20	33	2
1.004	200	11	1.007	241	848	81	1.321	926	19	32	1
897	200	7	875	223	937	88	1.227	902	18	33	2
1.002	200	10	989	279	840	99	1.358	1.011	18	37	2
1.126	200	14	1.111	330	746	98	1.473	1.249	18	40	1
1.067	200	11	1.013	330	794	97	1.350	1.133	17	43	2
1.063	200	12	1.040	341	739	101	1.413	1.166	16	52	1
915	200	8	893	205	872	90	1.287	953	16	52	1
906	200	8	885	200	872	200	1.304	912	14	59	1
844	200	6	786	130	969	61	1.226	831	13	60	2
816	200	5	739	102	999	55	1.188	793	13	63	1
768	200	3	671	79	1.128	46	1.153	700	14	58	1
835	200	5	785	148	989	56	1.224	780	12	63	1
944	200	8	908	261	865	83	1.321	931	15	56	2
810	200	3	651	107	1.170	55	1.117	575	20	39	1
819	200	3	655	103	1.222	47	1.104	507	22	33	1
844	200	4	680	122	1.147	61	1.129	518	22	32	1
846	200	4	688	127	1.127	58	1.138	518	23	30	1
842	200	4	711	110	1.077	59	1.160	516	22	30	1
840	200	4	722	98	1.048	54	1.169	507	22	31	1
815	200	3	657	146	1.166	69	1.098	490	22	30	1
838	200	4	685	119	1.176	54	1.121	465	23	27	1
992	200	10	987	234	823	95	1.327	781	23	27	1
990	200	8	891	261	908	99	1.278	765	22	31	2
1.066	200	11	1.004	371	795	127	1.384	1.006	20	36	1
971	200	7	870	266	911	98	1.287	798	20	36	2
963	200	8	887	268	853	112	1.311	938	19	40	2
1.010	200	9	925	294	829	115	1.351	996	18	43	2
1.054	200	10	978	303	768	114	1.398	1.109	17	48	2
998	200	9	920	241	802	103	1.365	1.042	17	51	2
919	200	6	802	142	891	81	1.265	940	16	55	1
884	200	5	764	110	921	75	1.247	900	15	59	1
803	200	3	648	200	1.079	200	1.178	774	14	61	1
820	200	3	674	104	1.024	64	1.188	790	14	63	1
894	200	6	794	179	889	71	1.266	908	14	62	1
988	200	9	941	361	801	99	1.399	1.035	14	60	2
1.372	200	27	1.477	799	542	132	1.973	1.556	15	58	0
1.209	200	19	1.262	614	618	135	1.708	1.392	17	50	1
951	200	8	908	275	873	94	1.314	904	20	40	2
992	200	9	943	325	847	103	1.351	936	22	34	2
964	200	9	947	327	862	123	1.328	907	24	30	2
917	200	8	910	252	886	95	1.275	744	22	31	2
937	200	9	942	226	852	90	1.276	773	22	30	2
961	200	9	949	230	853	99	1.306	812	24	27	2
969	200	10	962	244	829	107	1.316	856	23	28	2
1.020	200	12	1.042	251	788	112	1.401	927	24	27	2
1.107	200	17	1.219	346	683	132	1.582	1.131	25	26	1
1.119	200	18	1.233	407	670	148	1.539	1.270	22	29	1
1.173	200	21	1.322	490	633	158	1.679	1.365	21	33	1
1.097	200	15	1.144	434	702	145	1.517	1.274	19	37	1
1.018	200	11	1.024	345	758	128	1.400	1.169	18	40	2
932	200	8	914	192	837	105	1.298	1.000	17	43	2
897	200	7	849	157	891	90	1.253	910	17	47	1
840	200	5	758	148	994	85	1.189	829	17	47	1
802	200	4	680	105	1.091	73	1.137	756	15	52	1
765	200	3	637	141	1.138	74	1.113	742	15	53	1
741	200	2	595	200	1.191	200	1.080	686	14	55	0
748	200	2	595	107	1.208	61	1.089	677	13	60	1
791	200	4	704	166	1.057	69	1.154	748	12	63	1
875	200	7	871	241	890	82	1.253	890	12	63	1
1.085	200	16	1.164	368	707	120	1.503	1.155	14	58	2
1.268	200	27	1.482	498	550	135	1.849	1.533	14	56	1
1.236	200	21	1.332	641	601	152	1.683	1.550	18	46	1
1.274	200	20	1.294	667	615	177	1.595	2.236	21	37	1
1.250	200	19	1.280	550	618	181	1.663	2.178	25	30	1
1.224	200	22	1.347	483	602	176	1.670	1.901	26	26	1
1.220	200	22	1.344	524	605	163	1.676	1.743	25	27	1
1.166	200	19	1.265	481	640	174	1.570	1.502	26	25	1
1.050	200	13	1.084	305	748	117	1.402	1.153	26	24	2
1.174	200	19	1.264	396	670	145	1.598	1.287	29	21	1
1.323	200	27	1.474	501	554	173	1.854	1.547	28	23	2
1.432	200	37	1.706	702	488	204	2.098	1.842	25	28	1
1.479	200	39	1.756	755	466	209	2.165	1.908	23	34	2
1.309	200	23	1.379	524	555	175	1.841	1.693	21	46	2
1.089	200	12	1.037	247	707	129	1.480	1.336	20	49	2
1.009	200	8	911	196	788	111	1.359	1.177	20	48	2
930	200	6	796	135	883	85	1.263	977	19	49	1
929	200	6	805	146	879	86	1.270	974	17	54	1
872	200	4	718	106	981	71	1.223	872	16	57	1
790	200	2	601	70	1.150	60	1.157	734	17	53	1
793	200	2	581	200	1.169	200	1.152	668	16	59	0
789	200	2	596	62	1.145	48	1.161	698	15	62	2
769	200	2	586	60	1.221	45	1.134	650	17	53	0
852	200	4	713	92	1.029	53	1.203	749	15	58	1
1.100	200	13	1.097	277	739	94	1.516	1.106	15	59	2
1.326	200	28	1.504	600	510	122	1.968	1.609	15	59	1
1.433	200	29	1.518	693	499	170	1.973	1.770	19	48	2
1.310	200	21	1.334	617	573	174	1.747	1.633	22	39	1
1.304	200	19	1.272	569	593	191	1.673	1.583	25	33	1
1.286	200	20	1.286	409	593	179	1.728	1.449	27	30	1
1.217	200	16	1.175	335	621	148	1.644	1.451	26	35	1
1.104	200	14	1.099	290	698	129	1.483	1.147	26	29	2
1.143	200	16	1.176	312	677	148	1.551	1.108	28	25	1
1.205	200	20	1.295	440	626	184	1.613	1.267	29	23	1
1.276	200	22	1.340	450	597	188	1.677	1.303	27	26	1
1.440	200	31	1.573	578	491	204	1.997	1.643	25	33	0
1.467	200	34	1.643	615	467	201	2.088	1.749	23	37	0
1.339	200	23	1.373	536	541	165	1.797	1.585	22	43	2
1.108	200	12	1.061	238	685	133	1.454	1.315	21	45	2
1.116	200	11	1.012	249	699	125	1.445	1.290	20	49	2
981	200	7	860	150	812	101	1.298	1.059	20	48	1
947	200	6	798	108	869	79	1.276	943	19	50	1
939	200	5	776	200	879	200	1.259	913	18	53	2
862	200	3	644	200	1.030	200	1.173	720	18	56	2
827	200	2	577	200	1.138	200	1.143	640	19	50	2
879	200	2	611	200	1.036	200	1.189	779	17	60	2
911	200	4	710	200	932	200	1.226	850	18	57	2
1.051	200	8	901	200	778	200	1.379	1.020	18	58	2
1.496	200	25	1.425	200	520	200	1.946	1.605	18	57	2
1.610	200	36	1.692	200	436	200	2.197	1.866	19	56	2
1.428	200	21	1.321	200	544	200	1.779	1.621	19	57	2
1.459	200	22	1.356	200	525	200	1.795	1.712	20	53	2
1.486	200	24	1.390	200	504	200	1.835	1.770	21	50	2
1.158	200	11	1.008	200	695	200	1.489	1.175	25	43	2
1.200	200	11	1.021	223	678	101	1.510	1.157	25	44	2
1.290	200	15	1.151	267	613	113	1.638	1.219	26	43	2
1.366	200	17	1.223	308	578	121	1.744	1.288	26	43	1
1.505	200	23	1.388	422	516	146	1.978	1.503	26	45	1
1.728	200	36	1.683	623	419	188	2.365	1.861	25	48	1
1.673	200	34	1.643	572	436	182	2.259	1.781	25	50	0
1.636	200	30	1.553	514	449	166	2.130	1.745	24	54	0
1.468	200	20	1.296	414	529	142	1.854	1.590	23	60	1
1.180	200	11	997	143	677	84	1.549	1.127	22	61	2
1.138	200	9	938	147	700	87	1.500	1.098	22	61	2
1.192	200	11	1.004	159	665	91	1.577	1.176	21	65	2
1.176	200	10	993	206	659	91	1.572	1.178	20	66	2
1.137	200	10	967	140	687	74	1.557	1.091	19	69	2
1.035	200	7	851	132	764	69	1.465	1.002	19	71	1
943	200	4	709	200	893	200	1.348	876	20	66	1
904	200	3	655	81	968	54	1.326	824	20	67	1
966	200	4	726	120	872	60	1.371	892	19	70	1
1.124	200	10	972	279	674	69	1.568	1.092	19	72	2
1.348	200	17	1.217	392	559	91	1.816	1.413	20	66	1
1.499	200	28	1.501	433	469	97	2.130	1.565	21	64	1
1.427	200	21	1.311	531	503	114	1.900	1.594	22	59	1
1.473	200	21	1.330	619	497	129	1.908	1.677	23	57	1
1.440	200	20	1.294	522	506	137	1.879	1.616	24	55	1
1.474	200	21	1.326	505	485	134	1.943	1.610	24	56	1
1.485	200	22	1.359	465	477	132	2.005	1.614	24	54	1
200	200	200	200	383	200	123	200	200	200	200	1
1.306	200	13	1.079	278	603	105	1.668	1.286	25	47	2
1.464	200	18	1.251	372	530	136	1.853	1.487	26	45	1
1.629	200	27	1.466	540	458	169	2.130	1.703	26	47	0
1.629	200	29	1.536	200	435	200	2.205	1.773	25	50	2
1.707	200	34	1.637	200	411	200	2.338	1.848	24	54	2
1.424	200	20	1.293	200	524	200	1.902	1.550	23	58	2
1.297	200	14	1.100	200	598	200	1.710	1.350	22	63	2
1.214	200	11	1.022	200	645	200	1.592	1.235	21	63	2
1.160	200	9	944	200	686	200	1.523	1.162	21	64	2
1.232	200	11	1.012	200	642	200	1.595	1.211	21	64	2
1.134	200	8	914	200	699	200	1.512	1.097	21	63	2
1.071	200	7	860	200	742	200	1.500	1.021	20	64	2
968	200	4	730	200	858	200	1.388	913	21	61	2
994	200	4	711	200	867	200	1.384	909	21	64	2
1.046	200	6	804	200	774	200	1.458	983	20	65	2
1.066	200	6	827	200	751	200	1.479	1.024	20	66	2
1.277	200	12	1.061	200	612	200	1.691	1.243	20	66	2
1.290	200	13	1.093	200	592	200	1.677	1.253	21	63	2
1.268	200	13	1.066	200	608	200	1.665	1.240	23	58	2
1.243	200	11	997	200	648	200	1.587	1.155	24	52	2
1.300	200	12	1.053	200	614	200	1.650	1.193	25	49	2
1.278	200	12	1.053	200	630	200	1.641	1.153	26	48	2
1.249	200	11	1.023	200	639	200	1.640	1.034	26	49	2
1.145	200	7	867	200	739	200	1.499	870	26	50	2
1.199	200	9	928	200	704	200	1.533	890	26	49	2
1.236	200	10	962	200	690	200	1.589	946	27	46	2
1.289	200	12	1.037	200	638	200	1.648	1.033	25	49	2
1.299	200	13	1.072	200	617	200	1.688	1.107	24	53	2
1.506	200	21	1.315	200	512	200	1.954	1.395	24	55	2
1.432	200	18	1.234	200	553	200	1.849	1.342	23	58	2
1.193	200	11	1.021	200	666	200	1.633	1.152	22	61	2
1.188	200	11	1.007	200	668	200	1.577	1.128	21	66	2
1.162	200	9	953	200	691	200	1.526	1.104	22	61	2
1.106	200	9	921	200	720	200	1.506	1.055	21	63	2
1.037	200	7	836	200	788	200	1.467	904	21	63	2
982	200	5	768	200	850	200	1.416	835	21	62	2
944	200	5	740	200	881	200	1.412	781	20	65	2
929	200	4	703	200	908	200	1.391	761	20	64	2
906	200	3	672	200	948	200	1.377	742	20	65	2
907	200	3	665	200	972	200	1.370	779	20	66	2
1.013	200	5	781	200	829	200	1.469	894	20	66	2
1.055	200	6	795	200	800	200	1.476	927	20	64	2
1.138	200	8	880	200	727	200	1.538	1.034	22	61	2
1.250	200	11	1.003	200	647	200	1.638	1.217	24	55	2
1.165	200	8	916	200	711	200	1.517	1.093	26	47	2
1.229	200	11	1.025	200	663	200	1.588	1.073	27	44	2
1.168	200	8	911	200	715	200	1.517	969	27	42	2
1.092	200	6	814	200	794	200	1.446	777	27	43	2
1.109	200	7	843	200	769	200	1.458	743	27	43	2
1.133	200	6	823	200	775	200	1.449	777	27	44	2
1.192	200	8	887	200	716	200	1.488	819	27	44	2
1.298	200	11	1.015	200	647	200	1.619	1.056	25	52	2
1.524	200	21	1.320	200	514	200	1.925	1.481	24	56	2
1.540	200	21	1.336	200	498	200	1.929	1.590	23	60	2
1.190	200	10	992	200	654	200	1.587	1.211	22	61	2
1.092	200	8	911	200	735	200	1.506	1.052	22	60	2
1.079	200	8	890	200	745	200	1.522	1.000	21	65	2
995	200	6	789	200	828	200	1.432	874	20	67	2
960	200	5	772	200	838	200	1.431	852	18	72	2
890	200	3	666	200	969	200	1.323	728	19	69	2
860	200	3	632	200	1.037	200	1.322	713	18	72	2
860	200	3	652	200	997	200	1.326	734	17	74	2
883	200	4	713	200	937	200	1.351	777	18	70	2
929	200	6	795	200	858	200	1.373	815	17	72	2
1.100	200	11	1.018	200	706	200	1.573	1.002	18	68	2
1.257	200	20	1.299	200	550	200	1.864	1.302	19	67	2
1.402	200	24	1.393	200	505	200	1.967	1.542	20	62	2
1.376	200	21	1.324	200	527	200	1.886	1.571	23	53	2
1.374	200	22	1.346	200	519	200	1.910	1.614	24	49	2
1.381	200	22	1.355	200	516	200	1.931	1.583	26	45	2
1.282	200	18	1.247	200	561	200	1.829	1.285	26	45	2
1.188	200	14	1.124	200	625	200	1.655	1.094	27	40	2
1.227	200	15	1.147	200	612	200	1.707	1.113	27	40	2
1.364	200	21	1.328	200	528	200	1.898	1.395	29	36	2
1.531	200	30	1.558	200	451	200	2.181	1.620	28	38	2
1.694	200	42	1.805	200	391	200	2.523	1.882	26	44	2
1.723	200	45	1.866	200	378	200	2.612	2.006	24	50	2
1.356	200	21	1.331	200	520	200	1.925	1.643	23	53	2
1.084	200	10	979	200	699	200	1.539	1.239	23	55	2
1.039	200	9	936	200	731	200	1.499	1.121	21	59	2
1.011	200	7	875	200	787	200	1.446	1.012	21	61	2
968	200	6	831	200	810	200	1.425	961	20	63	2
867	200	4	693	200	971	200	1.335	825	20	63	2
820	200	3	620	200	1.081	200	1.270	703	21	59	2
826	200	3	631	200	1.072	200	1.280	752	18	70	2
835	200	3	620	200	1.053	200	1.260	741	19	65	2
887	200	4	717	200	955	200	1.334	786	18	70	2
990	200	8	889	200	763	200	1.450	952	17	70	2
1.511	200	31	1.569	200	476	200	2.195	1.601	17	70	2
1.352	200	26	1.465	200	491	200	1.998	1.621	19	66	2
1.337	200	22	1.339	200	525	200	1.870	1.622	21	59	2
1.435	200	23	1.373	200	513	200	1.910	1.759	24	49	2
1.377	200	19	1.276	200	539	200	1.790	1.666	26	44	2
1.562	200	30	1.559	200	453	200	2.130	1.918	29	37	2
1.358	200	23	1.389	200	516	200	1.886	1.525	28	38	2
1.301	200	17	1.212	200	575	200	1.717	1.332	28	38	2
1.255	200	15	1.136	200	611	200	1.675	1.183	29	37	2
1.410	200	22	1.340	200	533	200	1.841	1.414	31	32	2
1.578	200	32	1.595	200	459	200	2.181	1.680	30	33	2
1.700	200	41	1.782	200	401	200	2.403	2.004	27	40	2
1.778	200	42	1.805	200	380	200	2.473	2.094	26	48	2
1.539	200	24	1.402	200	475	200	2.018	1.780	24	57	2
1.409	200	20	1.304	200	500	200	1.829	1.640	23	61	2
1.231	200	13	1.077	200	602	200	1.580	1.379	22	60	2
1.092	200	9	928	200	688	200	1.470	1.139	22	58	2
1.036	200	7	850	200	760	200	1.411	1.001	22	60	2
984	200	5	780	200	810	200	1.377	910	21	61	2
950	200	5	743	200	841	200	1.377	895	19	68	2
889	200	3	665	200	943	200	1.310	805	20	65	2
865	200	3	636	200	992	200	1.285	761	20	63	2
917	200	4	686	200	933	200	1.304	805	18	69	2
997	200	6	823	200	804	200	1.395	894	18	69	2
1.433	200	24	1.409	200	506	200	1.972	1.439	18	71	2
1.516	200	32	1.596	200	429	200	2.183	1.706	18	68	2
1.528	200	26	1.449	200	473	200	2.039	1.756	20	61	2
1.347	200	16	1.186	200	560	200	1.713	1.493	23	56	2
1.392	200	18	1.231	200	530	200	1.771	1.567	26	46	2
1.359	200	17	1.195	200	542	200	1.784	1.376	27	45	2
1.391	200	18	1.249	200	518	200	1.845	1.399	26	46	2
1.335	200	15	1.137	200	563	200	1.729	1.293	26	46	2
1.402	200	17	1.213	200	530	200	1.789	1.348	27	44	2
1.406	200	17	1.216	200	542	200	1.772	1.314	30	37	2
1.527	200	25	1.419	200	476	200	1.966	1.507	29	37	2
1.559	200	27	1.476	200	463	200	2.022	1.660	26	44	2
1.840	200	44	1.852	200	360	200	2.553	2.143	25	50	2
1.666	200	31	1.573	200	427	200	2.195	1.968	23	54	2
1.336	200	17	1.204	200	542	200	1.759	1.490	22	58	2
1.189	200	11	1.014	200	641	200	1.553	1.249	23	56	2
1.226	200	11	1.029	200	620	200	1.570	1.265	20	62	2
1.171	200	10	972	200	650	200	1.529	1.181	20	64	2
1.002	200	5	762	200	814	200	1.385	954	21	61	2
950	200	4	696	200	894	200	1.375	875	20	66	2
930	200	3	660	200	925	200	1.321	838	21	62	2
924	200	3	643	200	948	200	1.329	825	20	66	2
994	200	4	732	200	852	200	1.400	882	20	67	2
1.089	200	7	873	200	741	200	1.479	990	20	64	2
1.468	200	19	1.280	200	518	200	1.899	1.423	20	66	2
1.696	200	37	1.711	200	383	200	2.464	1.823	21	62	2
1.479	200	22	1.357	200	491	200	1.937	1.581	23	57	2
1.425	200	19	1.255	200	516	200	1.864	1.500	24	53	2
1.279	200	14	1.116	200	587	200	1.668	1.268	25	48	2
1.319	200	16	1.165	200	571	200	1.743	1.230	27	41	2
1.329	200	16	1.172	200	561	200	1.739	1.204	26	44	2
1.327	200	16	1.172	200	566	200	1.747	1.205	27	42	2
1.282	200	13	1.075	200	605	200	1.651	1.103	27	41	2
1.342	200	15	1.157	267	572	87	1.707	1.195	29	38	1
1.623	200	29	1.522	398	447	111	2.110	1.618	28	39	2
1.576	200	26	1.458	418	463	119	2.024	1.637	25	46	2
1.747	200	37	1.709	515	399	128	2.370	1.876	24	51	1
1.757	200	36	1.680	669	396	117	2.280	1.959	23	55	1
1.331	200	17	1.194	326	559	92	1.715	1.477	22	57	1
1.182	200	11	1.016	209	658	73	1.572	1.210	22	58	2
1.162	200	11	1.008	183	658	60	1.556	1.160	21	61	2
1.147	200	10	964	165	668	60	1.517	1.116	21	62	2
1.040	200	7	836	111	762	53	1.423	974	20	63	1
920	200	4	688	67	920	47	1.317	820	21	62	1
931	200	3	670	200	931	200	1.326	792	19	69	1
954	200	4	731	88	865	43	1.360	839	18	70	1
981	200	6	790	147	817	47	1.390	898	18	70	1
1.147	200	11	1.009	279	653	50	1.589	1.096	18	70	2
1.606	200	31	1.578	665	440	81	2.205	1.786	19	67	0
1.490	200	25	1.424	592	465	75	2.033	1.604	20	67	1
1.473	200	24	1.409	557	483	87	1.984	1.637	21	61	1
1.582	200	30	1.539	693	435	128	2.141	1.827	23	55	2
1.468	200	21	1.323	530	496	105	1.913	1.641	24	53	1
1.413	200	20	1.285	412	518	101	1.883	1.505	26	46	1
1.400	200	21	1.331	366	520	100	1.916	1.465	28	39	1
1.361	200	18	1.238	344	548	98	1.805	1.368	28	40	1
1.389	200	21	1.311	339	525	98	1.845	1.748	29	38	1
1.305	200	16	1.167	297	586	98	1.690	1.301	29	39	2
1.354	200	19	1.275	294	543	90	1.799	1.338	28	40	1
1.352	200	20	1.296	211	534	84	1.846	1.337	26	46	2
1.472	200	21	1.327	323	497	101	1.895	1.516	25	50	1
1.412	200	19	1.256	333	525	98	1.797	1.435	25	51	1
1.221	200	12	1.061	163	619	76	1.615	1.178	25	52	2
1.230	200	10	990	151	652	71	1.559	1.111	24	54	2
1.247	200	10	961	167	666	71	1.569	1.112	24	56	2
1.217	200	10	975	174	665	66	1.565	1.109	22	61	2
1.158	200	9	923	142	673	62	1.519	1.072	22	62	1
1.150	200	7	871	155	697	58	1.502	1.030	21	65	1
1.061	200	5	785	200	766	200	1.447	935	21	64	1
1.062	200	5	770	96	780	48	1.450	922	21	64	1
1.157	200	8	890	154	681	53	1.549	1.054	21	67	1
1.167	200	8	907	211	681	55	1.548	1.082	21	68	1
1.403	200	18	1.229	381	523	63	1.872	1.365	21	66	1
1.453	200	20	1.298	470	489	69	1.940	1.497	22	64	1
1.455	200	19	1.260	464	502	84	1.868	1.540	24	56	1
1.512	200	20	1.282	450	498	95	1.899	1.554	26	48	1
1.331	200	13	1.082	274	588	80	1.689	1.252	29	42	2
1.472	200	18	1.246	306	512	87	1.873	1.455	28	45	1
1.430	200	16	1.187	308	539	94	1.812	1.339	29	44	1
1.264	200	11	1.016	186	624	76	1.650	1.062	29	44	2
1.378	200	16	1.177	238	548	92	1.775	1.266	30	42	1
1.377	200	14	1.123	249	578	94	1.716	1.223	29	43	1
1.527	200	20	1.293	378	502	110	1.907	1.469	29	45	1
1.573	200	22	1.343	386	470	109	1.990	1.553	27	51	1
1.674	200	26	1.447	461	448	122	2.065	1.689	27	53	2
1.455	200	17	1.218	394	535	107	1.796	1.387	26	52	1
